date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:57	168/168	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2009:02:54%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/images/toggle_close.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:36:57	198/198	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2009:02:54%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/images/flickr.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:36:57	126/126	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2007%20Sep%202019%2009:02:57%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/vc/blur.svg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:36:58	62893/62893	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Mar%202022%2009:36:59%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:36:59	62893/62893	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Mar%202022%2009:37:00%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:37:01	62893/62893	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Mar%202022%2009:37:02%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.b657a1.delayed	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:37:02	265/265	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Sep%202019%2009:02:57%20GMT	https://otae.com.bd/wp-content/plugins/js_composer/assets/vc/remove.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://otae.com.bd/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5)
15:37:03	8248/8248	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:04%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/1408	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/1408.json	(from https://otae.com.bd/about-us-2/)
15:37:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:05%20GMT	https://otae.com.bd/?p=1408	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/index66f5.html	(from https://otae.com.bd/about-us-2/)
15:37:04	2285/2285	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:05%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fabout-us-2%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed0ba8.json	(from https://otae.com.bd/about-us-2/)
15:37:05	2377/2377	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:06%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fabout-us-2%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed225b	(from https://otae.com.bd/about-us-2/)
15:37:05	69512/69512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Oct%202019%2009:29:47%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/m_about-us-1.jpg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/m_about-us-1.jpg	(from https://otae.com.bd/about-us-2/)
15:37:05	38027/38027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202019%2011:57:11%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/Chairman.jpg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/Chairman.jpg	(from https://otae.com.bd/about-us-2/)
15:37:06	66444/66444	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2009:37:07%20GMT	https://otae.com.bd/team/wais-mahmood-2/	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/team/wais-mahmood-2/index.html	(from https://otae.com.bd/about-us-2/)
15:37:06	64940/64940	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2009:37:07%20GMT	https://otae.com.bd/team/sohel-rana/	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/team/sohel-rana/index.html	(from https://otae.com.bd/about-us-2/)
15:37:07	27176/27176	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Oct%202019%2005:56:07%20GMT	https://otae.com.bd/wp-content/uploads/2016/01/m_d7d0b118-f999-40c6-93e1-93f6b25180d7-455x355.jpeg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2016/01/m_d7d0b118-f999-40c6-93e1-93f6b25180d7-455x355.jpg	(from https://otae.com.bd/about-us-2/)
15:37:07	52627/52627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202019%2012:31:32%20GMT	https://otae.com.bd/wp-content/uploads/2016/01/RANA-Pic-1.jpg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2016/01/RANA-Pic-1.jpg	(from https://otae.com.bd/about-us-2/)
15:37:07	65797/65797	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2009:37:08%20GMT	https://otae.com.bd/team/jasper-arts/	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/team/jasper-arts/index.html	(from https://otae.com.bd/about-us-2/)
15:37:07	36661/36661	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Sep%202019%2011:25:56%20GMT	https://otae.com.bd/wp-content/uploads/2016/01/Mizan.jpg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2016/01/Mizan.jpg	(from https://otae.com.bd/about-us-2/)
15:37:08	65270/65270	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202022%2009:37:09%20GMT	https://otae.com.bd/team/mizan/	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/team/mizan/index.html	(from https://otae.com.bd/about-us-2/)
15:37:08	6056/6056	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:09%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/1436	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/1436.json	(from https://otae.com.bd/services/)
15:37:08	2281/2281	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:10%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fservices%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed89c0.json	(from https://otae.com.bd/services/)
15:37:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:10%20GMT	https://otae.com.bd/?p=1436	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/indexc339.html	(from https://otae.com.bd/services/)
15:37:09	2373/2373	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:10%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fservices%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed7ba9	(from https://otae.com.bd/services/)
15:37:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:10%20GMT	https://otae.com.bd/energy-power	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/energy-power	(from https://otae.com.bd/services/)
15:37:09	31363/31363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Oct%202019%2010:35:47%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/wzpdcl-project.jpg	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/wzpdcl-project.jpg	(from https://otae.com.bd/services/)
15:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:11%20GMT	https://otae.com.bd/energy-power	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/energy-power	(from https://otae.com.bd/services/)
15:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:11%20GMT	https://otae.com.bd/energy-power	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/energy-power	(from https://otae.com.bd/services/)
15:37:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:12%20GMT	https://otae.com.bd/industrial-process-automation-control-engineering	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/industrial-process-automation-control-engineering	(from https://otae.com.bd/services/)
15:37:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:12%20GMT	https://otae.com.bd/industrial-process-automation-control-engineering	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/industrial-process-automation-control-engineering	(from https://otae.com.bd/services/)
15:37:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:12%20GMT	https://otae.com.bd/industrial-process-automation-control-engineering	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/industrial-process-automation-control-engineering	(from https://otae.com.bd/services/)
15:37:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:13%20GMT	https://otae.com.bd/otae-software-development	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/otae-software-development	(from https://otae.com.bd/services/)
15:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:13%20GMT	https://otae.com.bd/otae-software-development	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/otae-software-development	(from https://otae.com.bd/services/)
15:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:13%20GMT	https://otae.com.bd/otae-software-development	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/otae-software-development	(from https://otae.com.bd/services/)
15:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:14%20GMT	https://otae.com.bd/infrastructure-engineering	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/infrastructure-engineering	(from https://otae.com.bd/services/)
15:37:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:14%20GMT	https://otae.com.bd/infrastructure-engineering	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/infrastructure-engineering	(from https://otae.com.bd/services/)
15:37:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:15%20GMT	https://otae.com.bd/infrastructure-engineering	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/infrastructure-engineering	(from https://otae.com.bd/services/)
15:37:14	11379/11379	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:15%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/2502	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/2502.json	(from https://otae.com.bd/energy-power/)
15:37:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:16%20GMT	https://otae.com.bd/?p=2502	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/index521a.html	(from https://otae.com.bd/energy-power/)
15:37:15	2332/2332	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:16%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fenergy-power%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embeddc9e.json	(from https://otae.com.bd/energy-power/)
15:37:15	5485220/5485220	---M--	200	added ('OK')	application/pdf	date:Sat,%2021%20Sep%202019%2013:04:54%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/OTAE-profile-2019-.pdf	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/OTAE-profile-2019-.pdf	(from https://otae.com.bd/about-us-2/)
15:37:15	2421/2421	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:17%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fenergy-power%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed0bb3	(from https://otae.com.bd/energy-power/)
15:37:17	179850/179850	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202019%2008:28:22%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/power-solution.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/power-solution.png	(from https://otae.com.bd/energy-power/)
15:37:17	468197/468197	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202019%2006:52:21%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/page09.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/page09.png	(from https://otae.com.bd/energy-power/)
15:37:17	139968/139968	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202019%2008:49:04%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/dry-tx.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/dry-tx.png	(from https://otae.com.bd/energy-power/)
15:37:18	3606/3606	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:19%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/2583	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/2583.json	(from https://otae.com.bd/otae-software-development/)
15:37:18	293001/293001	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202019%2008:00:17%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/sustainable.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/sustainable.png	(from https://otae.com.bd/energy-power/)
15:37:18	2376/2376	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:20%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fotae-software-development%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embeda8ae.json	(from https://otae.com.bd/otae-software-development/)
15:37:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:20%20GMT	https://otae.com.bd/?p=2583	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/index1dc1.html	(from https://otae.com.bd/otae-software-development/)
15:37:18	449010/449010	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Sep%202019%2008:06:11%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/sustainable-blade.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/sustainable-blade.png	(from https://otae.com.bd/energy-power/)
15:37:19	2468/2468	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:20%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fotae-software-development%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed37e4	(from https://otae.com.bd/otae-software-development/)
15:37:19	50132/50132	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Sep%202019%2003:57:42%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/software-deve.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/software-deve.png	(from https://otae.com.bd/otae-software-development/)
15:37:19	4181/4181	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:21%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/2607	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/2607.json	(from https://otae.com.bd/industrial-process-automation-control-engineering/)
15:37:20	2517/2517	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:21%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Findustrial-process-automation-control-engineering%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed3d5e.json	(from https://otae.com.bd/industrial-process-automation-control-engineering/)
15:37:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:21%20GMT	https://otae.com.bd/?p=2607	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/indexd339.html	(from https://otae.com.bd/industrial-process-automation-control-engineering/)
15:37:20	2606/2606	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:22%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Findustrial-process-automation-control-engineering%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed52d3	(from https://otae.com.bd/industrial-process-automation-control-engineering/)
15:37:21	33576/33576	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Sep%202019%2005:40:23%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/indsutrial-process-automation.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/indsutrial-process-automation.png	(from https://otae.com.bd/industrial-process-automation-control-engineering/)
15:37:21	9064/9064	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:23%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/2614	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/2614.json	(from https://otae.com.bd/infrastructure-engineering/)
15:37:21	51694/51694	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Sep%202019%2005:46:04%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/smart-water.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/smart-water.png	(from https://otae.com.bd/industrial-process-automation-control-engineering/)
15:37:22	2381/2381	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:23%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Finfrastructure-engineering%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embedc394.json	(from https://otae.com.bd/infrastructure-engineering/)
15:37:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:23%20GMT	https://otae.com.bd/?p=2614	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/index1697.html	(from https://otae.com.bd/infrastructure-engineering/)
15:37:22	2473/2473	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:24%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Finfrastructure-engineering%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embedaa08	(from https://otae.com.bd/infrastructure-engineering/)
15:37:23	3321/3321	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:24%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/1296	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/1296.json	(from https://otae.com.bd/heavy-industrial-products/)
15:37:24	2366/2366	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:25%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fheavy-industrial-products%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed0bab.json	(from https://otae.com.bd/heavy-industrial-products/)
15:37:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:25%20GMT	https://otae.com.bd/?p=1296	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/indexe6eb.html	(from https://otae.com.bd/heavy-industrial-products/)
15:37:24	414895/414895	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Sep%202019%2006:08:20%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/Green-bldg.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/Green-bldg.png	(from https://otae.com.bd/infrastructure-engineering/)
15:37:25	2458/2458	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:26%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fheavy-industrial-products%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed5796	(from https://otae.com.bd/heavy-industrial-products/)
15:37:25	40845/40845	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202019%2006:49:39%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/autoTankGauging-150x150.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/autoTankGauging-150x150.png	(from https://otae.com.bd/heavy-industrial-products/)
15:37:25	22336/22336	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202019%2006:14:28%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/MOV-150x150.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/MOV-150x150.png	(from https://otae.com.bd/heavy-industrial-products/)
15:37:26	49175/49175	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202019%2006:50:21%20GMT	https://otae.com.bd/wp-content/uploads/2019/09/HVAC-150x150.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/09/HVAC-150x150.png	(from https://otae.com.bd/heavy-industrial-products/)
15:37:26	38094/38094	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:27%20GMT	https://otae.com.bd/wp-json/wp/v2/pages/2781	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/wp/v2/pages/2781.json	(from https://otae.com.bd/scada-and-automation/)
15:37:26	2351/2351	---MC-	200	added ('OK')	application/json	date:Sun,%2006%20Mar%202022%2009:37:28%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fscada-and-automation%2F	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embed95dd.json	(from https://otae.com.bd/scada-and-automation/)
15:37:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Mar%202022%2009:37:28%20GMT	https://otae.com.bd/?p=2781	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/indexa748.html	(from https://otae.com.bd/scada-and-automation/)
15:37:27	2443/2443	---MC-	200	added ('OK')	text/xml	date:Sun,%2006%20Mar%202022%2009:37:28%20GMT	https://otae.com.bd/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fotae.com.bd%2Fscada-and-automation%2F&format=xml	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-json/oembed/1.0/embeda715	(from https://otae.com.bd/scada-and-automation/)
15:37:27	25773/25773	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2006:42:12%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Programmable.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Programmable.png	(from https://otae.com.bd/scada-and-automation/)
15:37:27	21227/21227	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2008:17:50%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Wireless.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Wireless.png	(from https://otae.com.bd/scada-and-automation/)
15:37:27	18703/18703	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2006:43:56%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Compact-RTU.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Compact-RTU.png	(from https://otae.com.bd/scada-and-automation/)
15:37:28	18314/18314	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2008:26:28%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Smart-Modular.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Smart-Modular.png	(from https://otae.com.bd/scada-and-automation/)
15:37:28	13798/13798	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2006:50:54%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Gateway.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Gateway.png	(from https://otae.com.bd/scada-and-automation/)
15:37:29	31677/31677	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2006:53:17%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Rack-Mounted.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Rack-Mounted.png	(from https://otae.com.bd/scada-and-automation/)
15:37:29	39302/39302	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Oct%202019%2008:43:39%20GMT	https://otae.com.bd/wp-content/uploads/2019/10/Electrical-SCADA.png	F:/Web%20Site%20Copier/otae.com.bd/otae.com.bd/wp-content/uploads/2019/10/Electrical-SCADA.png	(from https://otae.com.bd/scada-and-automation/)
